filename,sample_id,room_count,unique_classes,unique_class_count,semantic_nonzero_pixels,outline_pixels,sem_shape,outline_shape,valid,reason,present_in_clean_folder,missing_keys,error
high_quality_architectural_14747_Floor-1.npz,high_quality_architectural/14747/Floor-1,0,"0,8",2,5180,5180,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14749_Floor-1.npz,high_quality_architectural/14749/Floor-1,0,"0,8",2,5466,5466,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14750_Floor-1.npz,high_quality_architectural/14750/Floor-1,2,"0,1,2,8",4,29012,29012,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14751_Floor-1.npz,high_quality_architectural/14751/Floor-1,0,"0,8",2,5957,5957,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14752_Floor-1.npz,high_quality_architectural/14752/Floor-1,0,"0,8",2,5890,5890,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14753_Floor-1.npz,high_quality_architectural/14753/Floor-1,0,"0,8",2,7065,7065,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14754_Floor-1.npz,high_quality_architectural/14754/Floor-1,0,"0,8",2,6217,6217,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14755_Floor-1.npz,high_quality_architectural/14755/Floor-1,0,"0,8",2,6035,6035,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14757_Floor-1.npz,high_quality_architectural/14757/Floor-1,0,"0,8",2,5249,5249,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14758_Floor-1.npz,high_quality_architectural/14758/Floor-1,0,"0,8",2,5889,5889,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14759_Floor-1.npz,high_quality_architectural/14759/Floor-1,0,"0,8",2,7886,7886,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14761_Floor-1.npz,high_quality_architectural/14761/Floor-1,0,"0,8",2,7444,7444,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14762_Floor-1.npz,high_quality_architectural/14762/Floor-1,0,"0,8",2,6854,6854,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14763_Floor-1.npz,high_quality_architectural/14763/Floor-1,0,"0,8",2,5036,5036,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14765_Floor-1.npz,high_quality_architectural/14765/Floor-1,0,"0,8",2,5404,5404,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14766_Floor-1.npz,high_quality_architectural/14766/Floor-1,0,"0,8",2,7357,7357,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1478_Floor-1.npz,high_quality_architectural/1478/Floor-1,2,"0,2,3,5,8",5,27372,27372,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_14793_Floor-1.npz,high_quality_architectural/14793/Floor-1,2,"0,1,2,3,5,8",6,37762,37762,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1584_Floor-1.npz,high_quality_architectural/1584/Floor-1,2,"0,2,7,8",4,8734,8734,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1596_Floor-1.npz,high_quality_architectural/1596/Floor-1,2,"0,1,2,4,7,8",6,27362,27362,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1611_Floor-1.npz,high_quality_architectural/1611/Floor-1,2,"0,1,2,8",4,28505,28505,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1622_Floor-1.npz,high_quality_architectural/1622/Floor-1,2,"0,1,2,3,8",5,33866,33866,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_163_Floor-2.npz,high_quality_architectural/163/Floor-2,1,"0,5,8",3,4178,4178,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1641_Floor-2.npz,high_quality_architectural/1641/Floor-2,0,"0,8",2,3227,3227,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1646_Floor-2.npz,high_quality_architectural/1646/Floor-2,2,"0,3,8",3,4155,4155,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1648_Floor-2.npz,high_quality_architectural/1648/Floor-2,1,"0,5,8",3,13943,13943,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1652_Floor-1.npz,high_quality_architectural/1652/Floor-1,2,"0,2,4,8",4,17543,17543,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1706_Floor-1.npz,high_quality_architectural/1706/Floor-1,2,"0,1,2,7,8",5,27143,27143,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1722_Floor-1.npz,high_quality_architectural/1722/Floor-1,2,"0,2,8",3,4193,4193,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1746_Floor-1.npz,high_quality_architectural/1746/Floor-1,2,"0,2,4,5,7,8",6,34251,34251,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1747_Floor-2.npz,high_quality_architectural/1747/Floor-2,2,"0,2,7,8",4,3646,3646,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1754_Floor-1.npz,high_quality_architectural/1754/Floor-1,2,"0,1,4,8",4,10215,10215,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1767_Floor-1.npz,high_quality_architectural/1767/Floor-1,2,"0,1,2,4,5,8",6,41489,41489,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1772_Floor-1.npz,high_quality_architectural/1772/Floor-1,1,"0,4,8",3,2380,2380,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1772_Floor-2.npz,high_quality_architectural/1772/Floor-2,2,"0,1,2,3,8",5,12383,12383,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1781_Floor-2.npz,high_quality_architectural/1781/Floor-2,0,"0,8",2,3441,3441,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1789_Floor-1.npz,high_quality_architectural/1789/Floor-1,2,"0,1,2,4,5,8",6,40581,40581,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1801_Floor-1.npz,high_quality_architectural/1801/Floor-1,0,"0,8",2,1028,1028,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1816_Floor-1.npz,high_quality_architectural/1816/Floor-1,0,"0,8",2,5395,5395,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1829_Floor-1.npz,high_quality_architectural/1829/Floor-1,2,"0,1,4,5,8",5,24726,24726,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1833_Floor-1.npz,high_quality_architectural/1833/Floor-1,1,"0,1,2,5,8",5,37845,37845,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1838_Floor-1.npz,high_quality_architectural/1838/Floor-1,2,"0,2,4,5,8",5,36743,36743,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1848_Floor-1.npz,high_quality_architectural/1848/Floor-1,2,"0,1,2,4,8",5,38236,38236,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1854_Floor-1.npz,high_quality_architectural/1854/Floor-1,2,"0,2,4,5,8",5,35197,35197,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1869_Floor-2.npz,high_quality_architectural/1869/Floor-2,0,"0,8",2,1588,1588,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_188_Floor-1.npz,high_quality_architectural/188/Floor-1,2,"0,1,2,8",4,32644,32644,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1902_Floor-1.npz,high_quality_architectural/1902/Floor-1,2,"0,1,2,4,8",5,37923,37923,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1914_Floor-1.npz,high_quality_architectural/1914/Floor-1,1,"0,7,8",3,12393,12393,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_193_Floor-1.npz,high_quality_architectural/193/Floor-1,2,"0,3,7,8",4,13234,13234,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1949_Floor-1.npz,high_quality_architectural/1949/Floor-1,2,"0,1,2,3,8",5,36534,36534,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1954_Floor-1.npz,high_quality_architectural/1954/Floor-1,2,"0,3,4,8",4,15718,15718,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1967_Floor-2.npz,high_quality_architectural/1967/Floor-2,0,"0,8",2,1761,1761,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20000_Floor-1.npz,high_quality_architectural/20000/Floor-1,0,"0,8",2,7187,7187,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20014_Floor-1.npz,high_quality_architectural/20014/Floor-1,0,"0,8",2,4505,4505,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2001_Floor-2.npz,high_quality_architectural/2001/Floor-2,2,"0,1,2,5,8",5,11464,11464,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20021_Floor-1.npz,high_quality_architectural/20021/Floor-1,1,"0,1,2,5,8",5,25849,25849,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20028_Floor-1.npz,high_quality_architectural/20028/Floor-1,2,"0,1,3,5,8",5,23780,23780,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20036_Floor-1.npz,high_quality_architectural/20036/Floor-1,2,"0,1,2,5,8",5,9693,9693,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2005_Floor-2.npz,high_quality_architectural/2005/Floor-2,2,"0,1,2,4,5,8",6,11270,11270,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2005_Floor-3.npz,high_quality_architectural/2005/Floor-3,1,"0,2,8",3,8433,8433,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20062_Floor-1.npz,high_quality_architectural/20062/Floor-1,0,"0,8",2,3230,3230,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20063_Floor-1.npz,high_quality_architectural/20063/Floor-1,0,"0,8",2,6470,6470,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20068_Floor-1.npz,high_quality_architectural/20068/Floor-1,1,"0,1,8",3,9166,9166,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20088_Floor-1.npz,high_quality_architectural/20088/Floor-1,2,"0,1,2,7,8",5,36529,36529,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20094_Floor-2.npz,high_quality_architectural/20094/Floor-2,2,"0,3,8",3,8402,8402,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2030_Floor-1.npz,high_quality_architectural/2030/Floor-1,2,"0,1,2,3,4,5,8",7,27659,27659,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2069_Floor-1.npz,high_quality_architectural/2069/Floor-1,0,"0,8",2,7033,7033,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2100_Floor-2.npz,high_quality_architectural/2100/Floor-2,2,"0,1,2,7,8",5,6404,6404,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2113_Floor-1.npz,high_quality_architectural/2113/Floor-1,2,"0,1,2,8",4,45654,45654,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2117_Floor-1.npz,high_quality_architectural/2117/Floor-1,2,"0,1,2,4,5,8",6,47022,47022,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2131_Floor-2.npz,high_quality_architectural/2131/Floor-2,1,"0,7,8",3,19563,19563,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2143_Floor-1.npz,high_quality_architectural/2143/Floor-1,2,"0,4,5,8",4,18476,18476,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2148_Floor-1.npz,high_quality_architectural/2148/Floor-1,1,"0,1,2,8",4,14933,14933,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2149_Floor-1.npz,high_quality_architectural/2149/Floor-1,1,"0,1,2,5,7,8",6,28330,28330,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2177_Floor-1.npz,high_quality_architectural/2177/Floor-1,2,"0,1,2,3,4,5,8",7,38035,38035,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2179_Floor-2.npz,high_quality_architectural/2179/Floor-2,1,"0,5,8",3,6731,6731,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2183_Floor-1.npz,high_quality_architectural/2183/Floor-1,0,"0,8",2,4775,4775,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2183_Floor-2.npz,high_quality_architectural/2183/Floor-2,0,"0,8",2,2083,2083,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2200_Floor-1.npz,high_quality_architectural/2200/Floor-1,2,"0,4,5,8",4,10224,10224,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2204_Floor-2.npz,high_quality_architectural/2204/Floor-2,0,"0,8",2,2784,2784,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_232_Floor-1.npz,high_quality_architectural/232/Floor-1,2,"0,1,4,8",4,14569,14569,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_233_Floor-1.npz,high_quality_architectural/233/Floor-1,1,"0,7,8",3,16078,16078,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_239_Floor-1.npz,high_quality_architectural/239/Floor-1,2,"0,2,3,4,8",5,21583,21583,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_242_Floor-1.npz,high_quality_architectural/242/Floor-1,1,"0,1,2,8",4,26084,26084,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_24_Floor-2.npz,high_quality_architectural/24/Floor-2,0,"0,8",2,2233,2233,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2539_Floor-1.npz,high_quality_architectural/2539/Floor-1,0,"0,8",2,3993,3993,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2558_Floor-1.npz,high_quality_architectural/2558/Floor-1,0,"0,8",2,5110,5110,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2559_Floor-1.npz,high_quality_architectural/2559/Floor-1,0,"0,8",2,4249,4249,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2560_Floor-1.npz,high_quality_architectural/2560/Floor-1,0,"0,8",2,1603,1603,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2560_Floor-2.npz,high_quality_architectural/2560/Floor-2,0,"0,8",2,1205,1205,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2561_Floor-1.npz,high_quality_architectural/2561/Floor-1,0,"0,8",2,3229,3229,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2561_Floor-2.npz,high_quality_architectural/2561/Floor-2,0,"0,8",2,3765,3765,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2563_Floor-1.npz,high_quality_architectural/2563/Floor-1,0,"0,8",2,5765,5765,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2564_Floor-1.npz,high_quality_architectural/2564/Floor-1,0,"0,8",2,1129,1129,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2564_Floor-2.npz,high_quality_architectural/2564/Floor-2,0,"0,8",2,1086,1086,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2564_Floor-3.npz,high_quality_architectural/2564/Floor-3,0,"0,8",2,1004,1004,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2565_Floor-1.npz,high_quality_architectural/2565/Floor-1,0,"0,8",2,3267,3267,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2565_Floor-2.npz,high_quality_architectural/2565/Floor-2,0,"0,8",2,2311,2311,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2567_Floor-1.npz,high_quality_architectural/2567/Floor-1,0,"0,8",2,2227,2227,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2567_Floor-2.npz,high_quality_architectural/2567/Floor-2,0,"0,8",2,2340,2340,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2569_Floor-1.npz,high_quality_architectural/2569/Floor-1,0,"0,8",2,3615,3615,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2569_Floor-2.npz,high_quality_architectural/2569/Floor-2,0,"0,8",2,2839,2839,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2572_Floor-1.npz,high_quality_architectural/2572/Floor-1,0,"0,8",2,2692,2692,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2572_Floor-2.npz,high_quality_architectural/2572/Floor-2,0,"0,8",2,3101,3101,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2573_Floor-1.npz,high_quality_architectural/2573/Floor-1,0,"0,8",2,2398,2398,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2573_Floor-2.npz,high_quality_architectural/2573/Floor-2,0,"0,8",2,2425,2425,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2573_Floor-3.npz,high_quality_architectural/2573/Floor-3,0,"0,8",2,1653,1653,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2575_Floor-1.npz,high_quality_architectural/2575/Floor-1,0,"0,8",2,2235,2235,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2575_Floor-2.npz,high_quality_architectural/2575/Floor-2,0,"0,8",2,2170,2170,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2577_Floor-1.npz,high_quality_architectural/2577/Floor-1,0,"0,8",2,5845,5845,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2579_Floor-1.npz,high_quality_architectural/2579/Floor-1,0,"0,8",2,2358,2358,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2579_Floor-2.npz,high_quality_architectural/2579/Floor-2,0,"0,8",2,2175,2175,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2580_Floor-1.npz,high_quality_architectural/2580/Floor-1,0,"0,8",2,3084,3084,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2580_Floor-2.npz,high_quality_architectural/2580/Floor-2,0,"0,8",2,3043,3043,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2582_Floor-1.npz,high_quality_architectural/2582/Floor-1,0,"0,8",2,5657,5657,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2583_Floor-1.npz,high_quality_architectural/2583/Floor-1,0,"0,8",2,2714,2714,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2583_Floor-2.npz,high_quality_architectural/2583/Floor-2,0,"0,8",2,3307,3307,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2588_Floor-1.npz,high_quality_architectural/2588/Floor-1,0,"0,8",2,5259,5259,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2589_Floor-1.npz,high_quality_architectural/2589/Floor-1,0,"0,8",2,2689,2689,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2589_Floor-2.npz,high_quality_architectural/2589/Floor-2,0,"0,8",2,2707,2707,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2596_Floor-1.npz,high_quality_architectural/2596/Floor-1,2,"0,2,3,5,8",5,26701,26701,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_259_Floor-2.npz,high_quality_architectural/259/Floor-2,1,"0,5,8",3,6509,6509,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2600_Floor-1.npz,high_quality_architectural/2600/Floor-1,2,"0,1,2,3,5,6,7,8",8,9866,9866,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_277_Floor-1.npz,high_quality_architectural/277/Floor-1,0,"0,8",2,3447,3447,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2_Floor-1.npz,high_quality_architectural/2/Floor-1,2,"0,1,5,7,8",5,33351,33351,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3040_Floor-2.npz,high_quality_architectural/3040/Floor-2,2,"0,2,3,8",4,11135,11135,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_312_Floor-1.npz,high_quality_architectural/312/Floor-1,1,"0,1,2,5,8",5,36976,36976,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3195_Floor-2.npz,high_quality_architectural/3195/Floor-2,2,"0,1,2,4,5,6,8",7,11145,11145,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3209_Floor-1.npz,high_quality_architectural/3209/Floor-1,1,"0,5,8",3,6836,6836,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3229_Floor-2.npz,high_quality_architectural/3229/Floor-2,2,"0,4,7,8",4,2912,2912,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3240_Floor-1.npz,high_quality_architectural/3240/Floor-1,2,"0,2,7,8",4,19715,19715,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3242_Floor-1.npz,high_quality_architectural/3242/Floor-1,2,"0,2,3,5,8",5,13329,13329,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3256_Floor-1.npz,high_quality_architectural/3256/Floor-1,2,"0,1,2,4,5,8",6,30454,30454,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3516_Floor-1.npz,high_quality_architectural/3516/Floor-1,2,"0,1,2,8",4,29767,29767,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3520_Floor-1.npz,high_quality_architectural/3520/Floor-1,1,"0,2,8",3,18665,18665,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3528_Floor-1.npz,high_quality_architectural/3528/Floor-1,2,"0,1,2,4,5,6,8",7,26464,26464,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3570_Floor-1.npz,high_quality_architectural/3570/Floor-1,2,"0,1,2,3,5,8",6,28438,28438,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_357_Floor-1.npz,high_quality_architectural/357/Floor-1,0,"0,8",2,3054,3054,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3612_Floor-2.npz,high_quality_architectural/3612/Floor-2,2,"0,2,8",3,3717,3717,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3614_Floor-1.npz,high_quality_architectural/3614/Floor-1,0,"0,8",2,5882,5882,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3624_Floor-1.npz,high_quality_architectural/3624/Floor-1,1,"0,2,8",3,25433,25433,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3637_Floor-1.npz,high_quality_architectural/3637/Floor-1,2,"0,2,7,8",4,23803,23803,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3694_Floor-1.npz,high_quality_architectural/3694/Floor-1,0,"0,8",2,3412,3412,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3702_Floor-1.npz,high_quality_architectural/3702/Floor-1,2,"0,4,8",3,8641,8641,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3781_Floor-1.npz,high_quality_architectural/3781/Floor-1,1,"0,1,2,8",4,31388,31388,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3782_Floor-1.npz,high_quality_architectural/3782/Floor-1,2,"0,3,6,8",4,13063,13063,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3782_Floor-2.npz,high_quality_architectural/3782/Floor-2,0,"0,8",2,2428,2428,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3838_Floor-1.npz,high_quality_architectural/3838/Floor-1,2,"0,2,7,8",4,17371,17371,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3849_Floor-1.npz,high_quality_architectural/3849/Floor-1,1,"0,2,8",3,22438,22438,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_384_Floor-2.npz,high_quality_architectural/384/Floor-2,2,"0,2,8",3,3925,3925,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3871_Floor-1.npz,high_quality_architectural/3871/Floor-1,2,"0,1,2,3,4,8",6,26669,26669,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3915_Floor-2.npz,high_quality_architectural/3915/Floor-2,0,"0,8",2,2042,2042,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3925_Floor-1.npz,high_quality_architectural/3925/Floor-1,2,"0,1,2,4,5,8",6,26981,26981,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3926_Floor-1.npz,high_quality_architectural/3926/Floor-1,2,"0,2,4,8",4,26540,26540,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3927_Floor-1.npz,high_quality_architectural/3927/Floor-1,1,"0,5,8",3,5945,5945,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_393_Floor-1.npz,high_quality_architectural/393/Floor-1,2,"0,1,5,8",4,15846,15846,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_393_Floor-2.npz,high_quality_architectural/393/Floor-2,2,"0,3,8",3,18812,18812,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3941_Floor-2.npz,high_quality_architectural/3941/Floor-2,0,"0,8",2,2430,2430,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3960_Floor-2.npz,high_quality_architectural/3960/Floor-2,0,"0,8",2,1598,1598,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_39_Floor-1.npz,high_quality_architectural/39/Floor-1,1,"0,1,8",3,6573,6573,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_3_Floor-1.npz,high_quality_architectural/3/Floor-1,2,"0,4,7,8",4,9583,9583,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4010_Floor-1.npz,high_quality_architectural/4010/Floor-1,0,"0,8",2,6259,6259,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4014_Floor-1.npz,high_quality_architectural/4014/Floor-1,0,"0,8",2,5514,5514,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4063_Floor-1.npz,high_quality_architectural/4063/Floor-1,1,"0,7,8",3,4590,4590,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_407_Floor-2.npz,high_quality_architectural/407/Floor-2,1,"0,5,8",3,3136,3136,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4501_Floor-1.npz,high_quality_architectural/4501/Floor-1,1,"0,3,8",3,3323,3323,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4501_Floor-2.npz,high_quality_architectural/4501/Floor-2,2,"0,2,8",3,7703,7703,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4520_Floor-1.npz,high_quality_architectural/4520/Floor-1,0,"0,8",2,814,814,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4528_Floor-1.npz,high_quality_architectural/4528/Floor-1,2,"0,1,2,4,5,8",6,31487,31487,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4534_Floor-1.npz,high_quality_architectural/4534/Floor-1,1,"0,4,8",3,6262,6262,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4555_Floor-2.npz,high_quality_architectural/4555/Floor-2,2,"0,3,5,8",4,7627,7627,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4649_Floor-1.npz,high_quality_architectural/4649/Floor-1,2,"0,1,2,5,8",5,21691,21691,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4677_Floor-1.npz,high_quality_architectural/4677/Floor-1,2,"0,2,5,7,8",5,30111,30111,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4690_Floor-1.npz,high_quality_architectural/4690/Floor-1,1,"0,7,8",3,6449,6449,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4706_Floor-1.npz,high_quality_architectural/4706/Floor-1,1,"0,1,2,7,8",5,26480,26480,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_471_Floor-1.npz,high_quality_architectural/471/Floor-1,2,"0,1,2,4,5,8",6,24260,24260,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4721_Floor-1.npz,high_quality_architectural/4721/Floor-1,0,"0,8",2,7126,7126,256x256,256x256,False,room_count_below_min,False,,
