filename,sample_id,room_count,unique_classes,unique_class_count,semantic_nonzero_pixels,outline_pixels,sem_shape,outline_shape,valid,reason,present_in_clean_folder,missing_keys,error
high_quality_architectural_1914_Floor-1.npz,high_quality_architectural/1914/Floor-1,1,"0,7,8",3,12393,12393,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1916_Floor-1.npz,high_quality_architectural/1916/Floor-1,3,"0,1,3,5,8",5,17521,17521,256x256,256x256,True,kept,True,,
high_quality_architectural_1921_Floor-1.npz,high_quality_architectural/1921/Floor-1,5,"0,2,3,4,5,7,8",7,32213,32213,256x256,256x256,True,kept,True,,
high_quality_architectural_1924_Floor-1.npz,high_quality_architectural/1924/Floor-1,14,"0,1,2,3,4,5,7,8",8,51297,51297,256x256,256x256,True,kept,True,,
high_quality_architectural_1933_Floor-1.npz,high_quality_architectural/1933/Floor-1,4,"0,1,2,3,4,8",6,35338,35338,256x256,256x256,True,kept,True,,
high_quality_architectural_193_Floor-1.npz,high_quality_architectural/193/Floor-1,2,"0,3,7,8",4,13234,13234,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1941_Floor-1.npz,high_quality_architectural/1941/Floor-1,6,"0,2,3,4,7,8",6,9860,9860,256x256,256x256,True,kept,True,,
high_quality_architectural_1941_Floor-2.npz,high_quality_architectural/1941/Floor-2,5,"0,1,2,3,4,5,7,8",8,13019,13019,256x256,256x256,True,kept,True,,
high_quality_architectural_1944_Floor-1.npz,high_quality_architectural/1944/Floor-1,3,"0,3,4,8",4,17388,17388,256x256,256x256,True,kept,True,,
high_quality_architectural_1945_Floor-1.npz,high_quality_architectural/1945/Floor-1,5,"0,1,3,4,5,7,8",7,23952,23952,256x256,256x256,True,kept,True,,
high_quality_architectural_1949_Floor-1.npz,high_quality_architectural/1949/Floor-1,2,"0,1,2,3,8",5,36534,36534,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_194_Floor-1.npz,high_quality_architectural/194/Floor-1,9,"0,1,2,3,4,5,7,8",8,28241,28241,256x256,256x256,True,kept,True,,
high_quality_architectural_1951_Floor-1.npz,high_quality_architectural/1951/Floor-1,4,"0,1,2,4,5,7,8",7,14260,14260,256x256,256x256,True,kept,True,,
high_quality_architectural_1951_Floor-2.npz,high_quality_architectural/1951/Floor-2,6,"0,3,4,5,7,8",6,12514,12514,256x256,256x256,True,kept,True,,
high_quality_architectural_1954_Floor-1.npz,high_quality_architectural/1954/Floor-1,2,"0,3,4,8",4,15718,15718,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1960_Floor-1.npz,high_quality_architectural/1960/Floor-1,9,"0,1,2,3,4,5,7,8",8,33608,33608,256x256,256x256,True,kept,True,,
high_quality_architectural_1966_Floor-1.npz,high_quality_architectural/1966/Floor-1,3,"0,7,8",3,6996,6996,256x256,256x256,True,kept,True,,
high_quality_architectural_1966_Floor-2.npz,high_quality_architectural/1966/Floor-2,6,"0,1,2,3,4,5,6,7,8",9,9510,9510,256x256,256x256,True,kept,True,,
high_quality_architectural_1966_Floor-3.npz,high_quality_architectural/1966/Floor-3,4,"0,3,4,5,8",5,5100,5100,256x256,256x256,True,kept,True,,
high_quality_architectural_1967_Floor-1.npz,high_quality_architectural/1967/Floor-1,6,"0,1,2,3,4,5,7,8",8,16200,16200,256x256,256x256,True,kept,True,,
high_quality_architectural_1967_Floor-2.npz,high_quality_architectural/1967/Floor-2,0,"0,8",2,1761,1761,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1974_Floor-1.npz,high_quality_architectural/1974/Floor-1,5,"0,1,2,3,4,5,6,7,8",9,27427,27427,256x256,256x256,True,kept,True,,
high_quality_architectural_1975_Floor-1.npz,high_quality_architectural/1975/Floor-1,13,"0,1,2,3,4,5,7,8",8,40917,40917,256x256,256x256,True,kept,True,,
high_quality_architectural_1982_Floor-1.npz,high_quality_architectural/1982/Floor-1,14,"0,1,2,3,4,5,6,7,8",9,16437,16437,256x256,256x256,True,kept,True,,
high_quality_architectural_1982_Floor-2.npz,high_quality_architectural/1982/Floor-2,7,"0,3,4,7,8",5,5857,5857,256x256,256x256,True,kept,True,,
high_quality_architectural_1987_Floor-1.npz,high_quality_architectural/1987/Floor-1,15,"0,1,2,3,4,5,6,7,8",9,30965,30965,256x256,256x256,True,kept,True,,
high_quality_architectural_1988_Floor-1.npz,high_quality_architectural/1988/Floor-1,6,"0,1,2,4,5,8",6,33623,33623,256x256,256x256,True,kept,True,,
high_quality_architectural_199_Floor-1.npz,high_quality_architectural/199/Floor-1,3,"0,2,3,4,5,8",6,31634,31634,256x256,256x256,True,kept,True,,
high_quality_architectural_1_Floor-1.npz,high_quality_architectural/1/Floor-1,6,"0,4,7,8",4,20357,20357,256x256,256x256,True,kept,True,,
high_quality_architectural_1_Floor-2.npz,high_quality_architectural/1/Floor-2,10,"0,1,2,3,4,5,8",7,13257,13257,256x256,256x256,True,kept,True,,
high_quality_architectural_20000_Floor-1.npz,high_quality_architectural/20000/Floor-1,0,"0,8",2,7187,7187,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20001_Floor-1.npz,high_quality_architectural/20001/Floor-1,3,"0,1,2,3,4,8",6,41148,41148,256x256,256x256,True,kept,True,,
high_quality_architectural_20002_Floor-1.npz,high_quality_architectural/20002/Floor-1,6,"0,3,4,5,7,8",6,13350,13350,256x256,256x256,True,kept,True,,
high_quality_architectural_20003_Floor-1.npz,high_quality_architectural/20003/Floor-1,4,"0,2,3,8",4,38303,38303,256x256,256x256,True,kept,True,,
high_quality_architectural_2000_Floor-1.npz,high_quality_architectural/2000/Floor-1,10,"0,1,2,3,4,7,8",7,36738,36738,256x256,256x256,True,kept,True,,
high_quality_architectural_20014_Floor-1.npz,high_quality_architectural/20014/Floor-1,0,"0,8",2,4505,4505,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20017_Floor-1.npz,high_quality_architectural/20017/Floor-1,10,"0,1,2,3,4,5,6,7,8",9,32798,32798,256x256,256x256,True,kept,True,,
high_quality_architectural_20018_Floor-1.npz,high_quality_architectural/20018/Floor-1,9,"0,1,2,3,4,5,7,8",8,33477,33477,256x256,256x256,True,kept,True,,
high_quality_architectural_20019_Floor-1.npz,high_quality_architectural/20019/Floor-1,3,"0,1,3,7,8",5,15007,15007,256x256,256x256,True,kept,True,,
high_quality_architectural_2001_Floor-1.npz,high_quality_architectural/2001/Floor-1,4,"0,1,2,3,4,5,8",7,24350,24350,256x256,256x256,True,kept,True,,
high_quality_architectural_2001_Floor-2.npz,high_quality_architectural/2001/Floor-2,2,"0,1,2,5,8",5,11464,11464,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20021_Floor-1.npz,high_quality_architectural/20021/Floor-1,1,"0,1,2,5,8",5,25849,25849,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20022_Floor-1.npz,high_quality_architectural/20022/Floor-1,5,"0,1,2,4,5,8",6,33607,33607,256x256,256x256,True,kept,True,,
high_quality_architectural_20023_Floor-1.npz,high_quality_architectural/20023/Floor-1,5,"0,1,2,3,4,5,7,8",8,28350,28350,256x256,256x256,True,kept,True,,
high_quality_architectural_20026_Floor-1.npz,high_quality_architectural/20026/Floor-1,4,"0,1,2,3,4,5,7,8",8,40149,40149,256x256,256x256,True,kept,True,,
high_quality_architectural_20028_Floor-1.npz,high_quality_architectural/20028/Floor-1,2,"0,1,3,5,8",5,23780,23780,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20030_Floor-1.npz,high_quality_architectural/20030/Floor-1,7,"0,2,4,7,8",5,18313,18313,256x256,256x256,True,kept,True,,
high_quality_architectural_20030_Floor-2.npz,high_quality_architectural/20030/Floor-2,8,"0,1,2,3,4,5,7,8",8,22067,22067,256x256,256x256,True,kept,True,,
high_quality_architectural_20031_Floor-1.npz,high_quality_architectural/20031/Floor-1,5,"0,1,2,3,4,5,7,8",8,14320,14320,256x256,256x256,True,kept,True,,
high_quality_architectural_20031_Floor-2.npz,high_quality_architectural/20031/Floor-2,3,"0,3,4,7,8",5,10536,10536,256x256,256x256,True,kept,True,,
high_quality_architectural_20032_Floor-1.npz,high_quality_architectural/20032/Floor-1,7,"0,1,2,3,4,5,8",7,24432,24432,256x256,256x256,True,kept,True,,
high_quality_architectural_20033_Floor-1.npz,high_quality_architectural/20033/Floor-1,4,"0,1,2,4,5,7,8",7,27287,27287,256x256,256x256,True,kept,True,,
high_quality_architectural_20035_Floor-1.npz,high_quality_architectural/20035/Floor-1,4,"0,1,2,3,4,5,7,8",8,33674,33674,256x256,256x256,True,kept,True,,
high_quality_architectural_20036_Floor-1.npz,high_quality_architectural/20036/Floor-1,2,"0,1,2,5,8",5,9693,9693,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20036_Floor-2.npz,high_quality_architectural/20036/Floor-2,3,"0,2,7,8",4,7224,7224,256x256,256x256,True,kept,True,,
high_quality_architectural_2003_Floor-1.npz,high_quality_architectural/2003/Floor-1,8,"0,3,4,5,7,8",6,8287,8287,256x256,256x256,True,kept,True,,
high_quality_architectural_2003_Floor-2.npz,high_quality_architectural/2003/Floor-2,7,"0,1,2,3,4,5,8",7,7485,7485,256x256,256x256,True,kept,True,,
high_quality_architectural_20043_Floor-1.npz,high_quality_architectural/20043/Floor-1,8,"0,1,3,4,5,7,8",7,28658,28658,256x256,256x256,True,kept,True,,
high_quality_architectural_20047_Floor-1.npz,high_quality_architectural/20047/Floor-1,3,"0,3,4,5,8",5,23489,23489,256x256,256x256,True,kept,True,,
high_quality_architectural_20049_Floor-1.npz,high_quality_architectural/20049/Floor-1,3,"0,1,3,4,8",5,19009,19009,256x256,256x256,True,kept,True,,
high_quality_architectural_20057_Floor-1.npz,high_quality_architectural/20057/Floor-1,6,"0,1,2,3,4,5,7,8",8,42005,42005,256x256,256x256,True,kept,True,,
high_quality_architectural_20058_Floor-1.npz,high_quality_architectural/20058/Floor-1,4,"0,1,2,4,5,6,7,8",8,22124,22124,256x256,256x256,True,kept,True,,
high_quality_architectural_2005_Floor-1.npz,high_quality_architectural/2005/Floor-1,4,"0,2,4,8",4,6551,6551,256x256,256x256,True,kept,True,,
high_quality_architectural_2005_Floor-2.npz,high_quality_architectural/2005/Floor-2,2,"0,1,2,4,5,8",6,11270,11270,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2005_Floor-3.npz,high_quality_architectural/2005/Floor-3,1,"0,2,8",3,8433,8433,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20062_Floor-1.npz,high_quality_architectural/20062/Floor-1,0,"0,8",2,3230,3230,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20063_Floor-1.npz,high_quality_architectural/20063/Floor-1,0,"0,8",2,6470,6470,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20064_Floor-1.npz,high_quality_architectural/20064/Floor-1,5,"0,1,2,3,4,5,8",7,28763,28763,256x256,256x256,True,kept,True,,
high_quality_architectural_20068_Floor-1.npz,high_quality_architectural/20068/Floor-1,1,"0,1,8",3,9166,9166,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20071_Floor-1.npz,high_quality_architectural/20071/Floor-1,7,"0,1,2,3,4,7,8",7,29977,29977,256x256,256x256,True,kept,True,,
high_quality_architectural_20073_Floor-1.npz,high_quality_architectural/20073/Floor-1,10,"0,1,2,3,4,5,7,8",8,42208,42208,256x256,256x256,True,kept,True,,
high_quality_architectural_20074_Floor-1.npz,high_quality_architectural/20074/Floor-1,3,"0,1,2,4,5,7,8",7,20673,20673,256x256,256x256,True,kept,True,,
high_quality_architectural_20075_Floor-1.npz,high_quality_architectural/20075/Floor-1,8,"0,1,2,3,4,5,7,8",8,35541,35541,256x256,256x256,True,kept,True,,
high_quality_architectural_20077_Floor-1.npz,high_quality_architectural/20077/Floor-1,8,"0,1,2,3,4,5,6,7,8",9,36867,36867,256x256,256x256,True,kept,True,,
high_quality_architectural_20078_Floor-1.npz,high_quality_architectural/20078/Floor-1,5,"0,1,2,4,5,6,8",7,13375,13375,256x256,256x256,True,kept,True,,
high_quality_architectural_20078_Floor-2.npz,high_quality_architectural/20078/Floor-2,7,"0,2,4,5,7,8",6,14032,14032,256x256,256x256,True,kept,True,,
high_quality_architectural_20080_Floor-1.npz,high_quality_architectural/20080/Floor-1,10,"0,2,4,5,7,8",6,14124,14124,256x256,256x256,True,kept,True,,
high_quality_architectural_20080_Floor-2.npz,high_quality_architectural/20080/Floor-2,8,"0,1,2,3,4,5,6,7,8",9,17388,17388,256x256,256x256,True,kept,True,,
high_quality_architectural_20081_Floor-1.npz,high_quality_architectural/20081/Floor-1,4,"0,1,2,3,7,8",6,28603,28603,256x256,256x256,True,kept,True,,
high_quality_architectural_20084_Floor-1.npz,high_quality_architectural/20084/Floor-1,9,"0,1,2,3,4,5,6,7,8",9,34155,34155,256x256,256x256,True,kept,True,,
high_quality_architectural_20085_Floor-1.npz,high_quality_architectural/20085/Floor-1,3,"0,1,4,7,8",5,16190,16190,256x256,256x256,True,kept,True,,
high_quality_architectural_20088_Floor-1.npz,high_quality_architectural/20088/Floor-1,2,"0,1,2,7,8",5,36529,36529,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20091_Floor-1.npz,high_quality_architectural/20091/Floor-1,5,"0,1,3,4,5,7,8",7,24697,24697,256x256,256x256,True,kept,True,,
high_quality_architectural_20092_Floor-1.npz,high_quality_architectural/20092/Floor-1,3,"0,2,3,4,8",5,19955,19955,256x256,256x256,True,kept,True,,
high_quality_architectural_20093_Floor-1.npz,high_quality_architectural/20093/Floor-1,10,"0,2,3,4,5,7,8",7,30268,30268,256x256,256x256,True,kept,True,,
high_quality_architectural_20094_Floor-1.npz,high_quality_architectural/20094/Floor-1,13,"0,1,2,3,4,5,7,8",8,22956,22956,256x256,256x256,True,kept,True,,
high_quality_architectural_20094_Floor-2.npz,high_quality_architectural/20094/Floor-2,2,"0,3,8",3,8402,8402,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_20096_Floor-1.npz,high_quality_architectural/20096/Floor-1,7,"0,3,4,5,7,8",6,16918,16918,256x256,256x256,True,kept,True,,
high_quality_architectural_20096_Floor-2.npz,high_quality_architectural/20096/Floor-2,5,"0,1,2,3,4,5,7,8",8,17351,17351,256x256,256x256,True,kept,True,,
high_quality_architectural_20097_Floor-1.npz,high_quality_architectural/20097/Floor-1,3,"0,2,4,5,7,8",6,36765,36765,256x256,256x256,True,kept,True,,
high_quality_architectural_20098_Floor-1.npz,high_quality_architectural/20098/Floor-1,7,"0,1,2,3,4,5,7,8",8,14099,14099,256x256,256x256,True,kept,True,,
high_quality_architectural_20098_Floor-2.npz,high_quality_architectural/20098/Floor-2,7,"0,2,3,4,5,7,8",7,11357,11357,256x256,256x256,True,kept,True,,
high_quality_architectural_20100_Floor-1.npz,high_quality_architectural/20100/Floor-1,9,"0,1,2,3,4,5,7,8",8,26047,26047,256x256,256x256,True,kept,True,,
high_quality_architectural_20102_Floor-1.npz,high_quality_architectural/20102/Floor-1,4,"0,1,2,3,5,8",6,37032,37032,256x256,256x256,True,kept,True,,
high_quality_architectural_20106_Floor-1.npz,high_quality_architectural/20106/Floor-1,15,"0,1,2,3,4,5,6,7,8",9,30500,30500,256x256,256x256,True,kept,True,,
high_quality_architectural_20107_Floor-1.npz,high_quality_architectural/20107/Floor-1,4,"0,1,2,5,7,8",6,33929,33929,256x256,256x256,True,kept,True,,
high_quality_architectural_20109_Floor-1.npz,high_quality_architectural/20109/Floor-1,7,"0,1,2,3,4,5,7,8",8,20742,20742,256x256,256x256,True,kept,True,,
high_quality_architectural_20112_Floor-1.npz,high_quality_architectural/20112/Floor-1,11,"0,1,2,3,4,5,7,8",8,32924,32924,256x256,256x256,True,kept,True,,
high_quality_architectural_20113_Floor-1.npz,high_quality_architectural/20113/Floor-1,5,"0,1,2,3,4,5,8",7,29319,29319,256x256,256x256,True,kept,True,,
high_quality_architectural_2011_Floor-1.npz,high_quality_architectural/2011/Floor-1,3,"0,2,4,7,8",5,10442,10442,256x256,256x256,True,kept,True,,
high_quality_architectural_2011_Floor-2.npz,high_quality_architectural/2011/Floor-2,3,"0,1,2,5,6,8",6,14674,14674,256x256,256x256,True,kept,True,,
high_quality_architectural_2014_Floor-1.npz,high_quality_architectural/2014/Floor-1,5,"0,1,2,3,4,5,6,8",8,26779,26779,256x256,256x256,True,kept,True,,
high_quality_architectural_2015_Floor-1.npz,high_quality_architectural/2015/Floor-1,5,"0,1,2,3,4,7,8",7,33365,33365,256x256,256x256,True,kept,True,,
high_quality_architectural_2019_Floor-1.npz,high_quality_architectural/2019/Floor-1,14,"0,1,2,3,4,5,7,8",8,33192,33192,256x256,256x256,True,kept,True,,
high_quality_architectural_2029_Floor-1.npz,high_quality_architectural/2029/Floor-1,14,"0,1,2,3,4,5,6,7,8",9,30963,30963,256x256,256x256,True,kept,True,,
high_quality_architectural_2030_Floor-1.npz,high_quality_architectural/2030/Floor-1,2,"0,1,2,3,4,5,8",7,27659,27659,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2031_Floor-1.npz,high_quality_architectural/2031/Floor-1,4,"0,2,3,4,5,8",6,31272,31272,256x256,256x256,True,kept,True,,
high_quality_architectural_2032_Floor-1.npz,high_quality_architectural/2032/Floor-1,4,"0,1,2,3,4,5,7,8",8,41402,41402,256x256,256x256,True,kept,True,,
high_quality_architectural_2035_Floor-1.npz,high_quality_architectural/2035/Floor-1,4,"0,1,2,3,4,5,8",7,38626,38626,256x256,256x256,True,kept,True,,
high_quality_architectural_2036_Floor-1.npz,high_quality_architectural/2036/Floor-1,3,"0,1,2,3,4,5,8",7,36744,36744,256x256,256x256,True,kept,True,,
high_quality_architectural_2037_Floor-1.npz,high_quality_architectural/2037/Floor-1,4,"0,1,2,3,5,7,8",7,38445,38445,256x256,256x256,True,kept,True,,
high_quality_architectural_2039_Floor-1.npz,high_quality_architectural/2039/Floor-1,6,"0,1,3,4,5,7,8",7,27863,27863,256x256,256x256,True,kept,True,,
high_quality_architectural_2045_Floor-1.npz,high_quality_architectural/2045/Floor-1,7,"0,1,2,3,4,5,7,8",8,27395,27395,256x256,256x256,True,kept,True,,
high_quality_architectural_2050_Floor-1.npz,high_quality_architectural/2050/Floor-1,4,"0,3,4,5,8",5,15900,15900,256x256,256x256,True,kept,True,,
high_quality_architectural_2053_Floor-1.npz,high_quality_architectural/2053/Floor-1,4,"0,1,2,4,5,8",6,19005,19005,256x256,256x256,True,kept,True,,
high_quality_architectural_2053_Floor-2.npz,high_quality_architectural/2053/Floor-2,4,"0,2,4,8",4,15694,15694,256x256,256x256,True,kept,True,,
high_quality_architectural_2055_Floor-1.npz,high_quality_architectural/2055/Floor-1,6,"0,1,2,3,4,5,6,7,8",9,35323,35323,256x256,256x256,True,kept,True,,
high_quality_architectural_2058_Floor-1.npz,high_quality_architectural/2058/Floor-1,5,"0,1,2,3,4,5,8",7,26586,26586,256x256,256x256,True,kept,True,,
high_quality_architectural_2069_Floor-1.npz,high_quality_architectural/2069/Floor-1,0,"0,8",2,7033,7033,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2070_Floor-1.npz,high_quality_architectural/2070/Floor-1,8,"0,1,2,3,4,5,7,8",8,14365,14365,256x256,256x256,True,kept,True,,
high_quality_architectural_2073_Floor-1.npz,high_quality_architectural/2073/Floor-1,4,"0,1,2,3,8",5,25724,25724,256x256,256x256,True,kept,True,,
high_quality_architectural_2078_Floor-1.npz,high_quality_architectural/2078/Floor-1,8,"0,1,2,3,4,5,7,8",8,40825,40825,256x256,256x256,True,kept,True,,
high_quality_architectural_2079_Floor-1.npz,high_quality_architectural/2079/Floor-1,10,"0,1,2,3,4,5,7,8",8,15829,15829,256x256,256x256,True,kept,True,,
high_quality_architectural_2079_Floor-2.npz,high_quality_architectural/2079/Floor-2,8,"0,3,4,7,8",5,8765,8765,256x256,256x256,True,kept,True,,
high_quality_architectural_207_Floor-1.npz,high_quality_architectural/207/Floor-1,13,"0,1,2,3,4,5,6,7,8",9,39660,39660,256x256,256x256,True,kept,True,,
high_quality_architectural_2080_Floor-1.npz,high_quality_architectural/2080/Floor-1,11,"0,1,2,3,4,5,7,8",8,31679,31679,256x256,256x256,True,kept,True,,
high_quality_architectural_2084_Floor-1.npz,high_quality_architectural/2084/Floor-1,7,"0,1,2,4,5,7,8",7,22697,22697,256x256,256x256,True,kept,True,,
high_quality_architectural_2085_Floor-1.npz,high_quality_architectural/2085/Floor-1,8,"0,1,2,3,4,5,7,8",8,16454,16454,256x256,256x256,True,kept,True,,
high_quality_architectural_2085_Floor-2.npz,high_quality_architectural/2085/Floor-2,6,"0,3,4,5,7,8",6,17419,17419,256x256,256x256,True,kept,True,,
high_quality_architectural_2090_Floor-1.npz,high_quality_architectural/2090/Floor-1,3,"0,2,3,4,5,8",6,35292,35292,256x256,256x256,True,kept,True,,
high_quality_architectural_2091_Floor-1.npz,high_quality_architectural/2091/Floor-1,5,"0,2,3,4,5,7,8",7,14382,14382,256x256,256x256,True,kept,True,,
high_quality_architectural_2091_Floor-2.npz,high_quality_architectural/2091/Floor-2,5,"0,1,2,3,4,6,7,8",8,16310,16310,256x256,256x256,True,kept,True,,
high_quality_architectural_2100_Floor-1.npz,high_quality_architectural/2100/Floor-1,3,"0,7,8",3,19807,19807,256x256,256x256,True,kept,True,,
high_quality_architectural_2100_Floor-2.npz,high_quality_architectural/2100/Floor-2,2,"0,1,2,7,8",5,6404,6404,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2103_Floor-1.npz,high_quality_architectural/2103/Floor-1,9,"0,1,2,3,4,5,7,8",8,13769,13769,256x256,256x256,True,kept,True,,
high_quality_architectural_2103_Floor-2.npz,high_quality_architectural/2103/Floor-2,3,"0,3,5,8",4,8673,8673,256x256,256x256,True,kept,True,,
high_quality_architectural_2105_Floor-1.npz,high_quality_architectural/2105/Floor-1,6,"0,1,2,3,4,5,6,7,8",9,28065,28065,256x256,256x256,True,kept,True,,
high_quality_architectural_2107_Floor-1.npz,high_quality_architectural/2107/Floor-1,4,"0,1,2,3,4,5,7,8",8,30142,30142,256x256,256x256,True,kept,True,,
high_quality_architectural_2108_Floor-1.npz,high_quality_architectural/2108/Floor-1,9,"0,1,2,3,4,5,7,8",8,24682,24682,256x256,256x256,True,kept,True,,
high_quality_architectural_2108_Floor-2.npz,high_quality_architectural/2108/Floor-2,5,"0,3,4,5,8",5,9692,9692,256x256,256x256,True,kept,True,,
high_quality_architectural_2113_Floor-1.npz,high_quality_architectural/2113/Floor-1,2,"0,1,2,8",4,45654,45654,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2117_Floor-1.npz,high_quality_architectural/2117/Floor-1,2,"0,1,2,4,5,8",6,47022,47022,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_211_Floor-1.npz,high_quality_architectural/211/Floor-1,7,"0,1,2,3,4,5,7,8",8,33417,33417,256x256,256x256,True,kept,True,,
high_quality_architectural_2123_Floor-1.npz,high_quality_architectural/2123/Floor-1,6,"0,2,3,4,5,7,8",7,24465,24465,256x256,256x256,True,kept,True,,
high_quality_architectural_2131_Floor-1.npz,high_quality_architectural/2131/Floor-1,9,"0,1,2,3,4,5,7,8",8,16069,16069,256x256,256x256,True,kept,True,,
high_quality_architectural_2131_Floor-2.npz,high_quality_architectural/2131/Floor-2,1,"0,7,8",3,19563,19563,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2142_Floor-1.npz,high_quality_architectural/2142/Floor-1,3,"0,1,2,3,4,5,8",7,33720,33720,256x256,256x256,True,kept,True,,
high_quality_architectural_2143_Floor-1.npz,high_quality_architectural/2143/Floor-1,2,"0,4,5,8",4,18476,18476,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2144_Floor-1.npz,high_quality_architectural/2144/Floor-1,5,"0,1,2,3,4,5,7,8",8,16570,16570,256x256,256x256,True,kept,True,,
high_quality_architectural_2144_Floor-2.npz,high_quality_architectural/2144/Floor-2,4,"0,3,4,7,8",5,12734,12734,256x256,256x256,True,kept,True,,
high_quality_architectural_2145_Floor-1.npz,high_quality_architectural/2145/Floor-1,3,"0,1,2,3,4,5,8",7,29760,29760,256x256,256x256,True,kept,True,,
high_quality_architectural_2148_Floor-1.npz,high_quality_architectural/2148/Floor-1,1,"0,1,2,8",4,14933,14933,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2149_Floor-1.npz,high_quality_architectural/2149/Floor-1,1,"0,1,2,5,7,8",6,28330,28330,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_214_Floor-1.npz,high_quality_architectural/214/Floor-1,7,"0,1,2,3,4,5,6,7,8",9,33801,33801,256x256,256x256,True,kept,True,,
high_quality_architectural_2163_Floor-1.npz,high_quality_architectural/2163/Floor-1,11,"0,1,3,4,5,7,8",7,28232,28232,256x256,256x256,True,kept,True,,
high_quality_architectural_2164_Floor-1.npz,high_quality_architectural/2164/Floor-1,7,"0,1,2,4,5,7,8",7,30341,30341,256x256,256x256,True,kept,True,,
high_quality_architectural_2172_Floor-1.npz,high_quality_architectural/2172/Floor-1,6,"0,3,4,5,7,8",6,9645,9645,256x256,256x256,True,kept,True,,
high_quality_architectural_2172_Floor-2.npz,high_quality_architectural/2172/Floor-2,4,"0,1,2,3,4,8",6,12492,12492,256x256,256x256,True,kept,True,,
high_quality_architectural_2176_Floor-1.npz,high_quality_architectural/2176/Floor-1,6,"0,1,2,3,4,5,8",7,25502,25502,256x256,256x256,True,kept,True,,
high_quality_architectural_2177_Floor-1.npz,high_quality_architectural/2177/Floor-1,2,"0,1,2,3,4,5,8",7,38035,38035,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2179_Floor-1.npz,high_quality_architectural/2179/Floor-1,7,"0,3,4,5,7,8",6,8040,8040,256x256,256x256,True,kept,True,,
high_quality_architectural_2179_Floor-2.npz,high_quality_architectural/2179/Floor-2,1,"0,5,8",3,6731,6731,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2183_Floor-1.npz,high_quality_architectural/2183/Floor-1,0,"0,8",2,4775,4775,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2183_Floor-2.npz,high_quality_architectural/2183/Floor-2,0,"0,8",2,2083,2083,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2185_Floor-1.npz,high_quality_architectural/2185/Floor-1,4,"0,2,3,4,8",5,26986,26986,256x256,256x256,True,kept,True,,
high_quality_architectural_218_Floor-1.npz,high_quality_architectural/218/Floor-1,7,"0,1,2,3,4,5,7,8",8,14905,14905,256x256,256x256,True,kept,True,,
high_quality_architectural_218_Floor-2.npz,high_quality_architectural/218/Floor-2,4,"0,3,4,5,7,8",6,6838,6838,256x256,256x256,True,kept,True,,
high_quality_architectural_2195_Floor-1.npz,high_quality_architectural/2195/Floor-1,5,"0,1,2,3,7,8",6,36380,36380,256x256,256x256,True,kept,True,,
high_quality_architectural_2200_Floor-1.npz,high_quality_architectural/2200/Floor-1,2,"0,4,5,8",4,10224,10224,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2204_Floor-1.npz,high_quality_architectural/2204/Floor-1,9,"0,1,2,3,4,5,7,8",8,20031,20031,256x256,256x256,True,kept,True,,
high_quality_architectural_2204_Floor-2.npz,high_quality_architectural/2204/Floor-2,0,"0,8",2,2784,2784,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_2207_Floor-1.npz,high_quality_architectural/2207/Floor-1,12,"0,1,2,3,4,5,7,8",8,30753,30753,256x256,256x256,True,kept,True,,
high_quality_architectural_222_Floor-1.npz,high_quality_architectural/222/Floor-1,14,"0,1,2,3,4,5,6,7,8",9,32672,32672,256x256,256x256,True,kept,True,,
